County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
49017,7206.493763611166,0.035456661483184576,11278.0,6.9,79.19223916056227,673.1340328647793,1900.6137398534945,3088.4973272619286
49025,11273.142277453715,0.02616873946225833,6546.0,5.6,139.4876997210246,0.0,342.3788993152422,722.7998985544002
49055,12873.478421246773,0.029993824895272615,8500.241558457017,6.4,0.0,0.0,0.0,0.0
49003,9872.247796452913,0.028622358791798034,6485.0,5.2,133.81864896692002,203.40434642971846,353.2812332726689,620.918531206509
49005,10459.197592934703,0.033135115217532096,4928.0,3.4,279.8369306799492,91.9798267973092,216.69823601399963,357.0064463827764
49007,15227.483751160631,0.036533548494634686,10052.0,5.5,161.26667644040464,0.0,0.0,0.0
49011,8493.562243833005,0.027639242948803946,5091.0,4.7,232.07991425702076,133.90307780162652,312.25297554580976,541.2384909460702
49013,13531.949042030295,0.03672311687002099,9249.0,8.2,40.12438559534557,0.0,0.0,0.0
49015,12345.18577706752,0.030892700642035205,8763.0,4.5,219.73631642029562,0.0,0.0,0.0
49019,14599.138814845192,0.04460506139866068,9306.0,8.3,20.50440844781628,0.0,225.5484929259791,533.1146196432233
49021,16462.73637374861,0.03640821157199341,7070.0,5.3,125.82286329072376,54.70559273509729,167.76381772096502,288.116121738179
49027,10570.215347285412,0.03562635546716294,6312.0,3.3,219.89687594783135,0.0,0.0,0.0
49029,6120.092378752886,0.015675492587013926,4981.0,3.6,148.46585285384361,0.0,0.0,0.0
49033,13733.387031816352,0.025615061314575204,8500.241558457017,2.7,201.3693113169553,0.0,0.0,0.0
49041,15138.760407030528,0.030570509475738656,7059.0,4.3,87.88159111933396,87.88159111933396,254.3940795559667,393.154486586494
49043,3559.141060624036,0.03466612912278709,3959.0,9.5,227.7850278799383,68.81006050539803,142.36564242496146,213.54846363744215
49045,10555.086563611452,0.03240622614364509,6724.0,5.7,141.15888678226932,0.0,0.0,0.0
49047,14193.765041696985,0.03784245777589262,8539.0,9.3,13.992276263502548,0.0,0.0,0.0
49051,5297.585873104339,0.02590160736017302,4855.0,8.0,322.6658062245167,712.7980992050688,1129.3303217858086,1745.3286791235225
49057,11925.230484257128,0.038197914007610564,6872.0,5.2,197.53048464142836,379.3046465779957,695.1997017827703,1035.305691875502
49001,8792.84649776453,0.032450669739673255,7508.0,4.1,89.41877794336811,0.0,0.0,0.0
49009,2947.3684210526317,0.04954130578004241,8500.241558457017,3.6,0.0,0.0,0.0,0.0
49023,10884.580178081053,0.029927092782299027,7695.0,3.0,249.64633435965712,16.643088957310475,274.61096779562286,532.5788466339352
49035,10170.995926534573,0.043456444818550106,6378.0,6.3,399.3323204965026,787.9790113552049,1347.5957764187112,1978.1340994814884
49049,9216.405887761597,0.03389064140223817,5126.0,4.3,777.5428890268532,302.24681131971676,496.6718272336479,744.8505662216005
49053,12671.495190249838,0.035353277086336406,6165.0,6.0,184.16724864268173,167.83437338079253,533.3528576899682,944.4907522133863
49031,19202.16362407032,0.027969516366331427,8500.241558457017,5.9,135.2265043948614,0.0,0.0,0.0
49039,13219.561071786418,0.04344526026986868,6072.0,4.1,87.26849607291767,0.0,54.946830860725946,151.91182649730115
49037,27808.988764044945,0.06128545672386683,11251.0,9.4,104.52051215050953,5226.0256075254765,10517.376535145022,16174.549255291351
